restaurant_id,restaurant_name,image_url,is_closed,url,review_count,rating,categories,transactions,price,display_phone,distance,coordinates_latitude,coordinates_longitude,location_address1,location_address2,location_address3,location_city,location_zip_code,location_country,location_state,location_display_address,queried_date,queried_term,queried_location,sort_by,attributes,cuisine_0,cuisine_1,cuisine_2,price_num,review_count_bins,neighborhood
KAPSHx0XDvnpgxjn0AoKMQ,Chickadoo Korean Fried Chicken,https://s3-media2.fl.yelpcdn.com/bphoto/2q9dsokgAmSIP2b-EppIig/o.jpg,False,https://www.yelp.com/biz/chickadoo-korean-fried-chicken-queens?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,8,3.4,"Korean, Salad, Chicken Shop","delivery, pickup",,(917) 832-6118,8845.381397256559,40.74528,-73.90339,3967 61st St,,,Queens,11377,US,NY,"3967 61st St, Queens, NY 11377",2024-03-06,Chicken Wings,"New York, NY",best_match,hot_and_new,Korean, Salad, Chicken Shop,,0-10,West Queens
qhLBWb_p6OBBqiDJgLavqQ,Siam Emerald,https://s3-media2.fl.yelpcdn.com/bphoto/VZq148I8owTiZCdMX8Q2lA/o.jpg,False,https://www.yelp.com/biz/siam-emerald-rockville-centre?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,32,4.8,"Thai, Salad","delivery, pickup",,(516) 678-0886,29615.101932082995,40.65958,-73.64834,88A N Village Ave,,,Rockville Centre,11570,US,NY,"88A N Village Ave, Rockville Centre, NY 11570",2024-03-06,Chicken Wings,"New York, NY",best_match,hot_and_new,Thai, Salad,,,11-50,
xjlfb-pur1q-KkxU0uaEfw,Noodle Queen,https://s3-media2.fl.yelpcdn.com/bphoto/HF1fC3N_sCgO6vGavFj9OA/o.jpg,False,https://www.yelp.com/biz/noodle-queen-brooklyn?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,4,3.0,"Cantonese, Noodles, Breakfast & Brunch",,,(347) 254-6330,10799.84144461312,40.60858,-74.00449,1705 86th St,,,Brooklyn,11214,US,NY,"1705 86th St, Brooklyn, NY 11214",2024-03-06,Chicken Wings,"New York, NY",best_match,hot_and_new,Cantonese, Noodles, Breakfast & Brunch,,0-10,Southwest Brooklyn
XODbIw3e7tLkZrdOnsaofA,Affy’s Grill,https://s3-media3.fl.yelpcdn.com/bphoto/PPYxWZYSjmzmkRpdghjlDA/o.jpg,False,https://www.yelp.com/biz/affy-s-grill-queens?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,5,3.0,"Seafood, Burgers, Sandwiches",,,(718) 685-2900,8834.511225538638,40.727307,-73.893483,6967 Grand Ave,,,Queens,11378,US,NY,"6967 Grand Ave, Queens, NY 11378",2024-03-06,Chicken Wings,"New York, NY",best_match,hot_and_new,Seafood, Burgers, Sandwiches,,0-10,West Queens
F7E25UJeBbgmffrLSSRRtg,Tavern 73,https://s3-media2.fl.yelpcdn.com/bphoto/BTLnvrDWyCbfKXIpfh7nqA/o.jpg,False,https://www.yelp.com/biz/tavern-73-pine-brook?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,20,4.4,"Cocktail Bars, Burgers, Salad",,,(973) 396-2509,33051.61471148765,40.85959695012368,-74.3299327,73 US-46,,,Pine Brook,07058,US,NJ,"73 US-46, Pine Brook, NJ 07058",2024-03-06,Chicken Wings,"New York, NY",best_match,hot_and_new,Cocktail Bars, Burgers, Salad,,11-50,
kpQutwUzRCvN4Z19_k1d0w,Aliya,https://s3-media3.fl.yelpcdn.com/bphoto/YKqAXUrBkx7REHu5lRPlDw/o.jpg,False,https://www.yelp.com/biz/aliya-brooklyn?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,12,3.6,"Cocktail Bars, Tapas/Small Plates, Wine Bars",,,,3658.467149885526,40.71379154576409,-73.95230897970545,500 Metropolitan Ave,,Hotel Indigo,Brooklyn,11211,US,NY,"500 Metropolitan Ave, Hotel Indigo, Brooklyn, NY 11211",2024-03-06,Chicken Wings,"New York, NY",best_match,hot_and_new,Cocktail Bars, Tapas/Small Plates, Wine Bars,,11-50,Greenpoint
E8-s85GBKACj2OWmYom-1g,Eats On Columbus,https://s3-media1.fl.yelpcdn.com/bphoto/4evoNQ0d4v6_c46BrNF1Sw/o.jpg,False,https://www.yelp.com/biz/eats-on-columbus-new-york?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,5,5.0,Delis,"delivery, pickup",,,9050.53006585853,40.78520811819427,-73.97289903860754,501 Columbus Ave,,,New York,10024,US,NY,"501 Columbus Ave, New York, NY 10024",2024-03-06,Chicken Wings,"New York, NY",best_match,hot_and_new,Delis,,,,0-10,Upper West Side
wpRvmt9IDWcjmKumUHYShw,Ikoyi Restaurant and Lounge,https://s3-media2.fl.yelpcdn.com/bphoto/aDJajsAkd1hTV2nfSwnVZA/o.jpg,False,https://www.yelp.com/biz/ikoyi-restaurant-and-lounge-newark?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,10,2.9,"Salad, Juice Bars & Smoothies, Chicken Wings",,,(908) 275-1495,15256.626147711766,40.736148,-74.170802,11 Clinton St,,,Newark,07102,US,NJ,"11 Clinton St, Newark, NJ 07102",2024-03-06,Chicken Wings,"New York, NY",best_match,hot_and_new,Salad, Juice Bars & Smoothies, Chicken Wings,,0-10,
25SdAOAWDTUP-M6CVSDBhg,1480 HK Café,https://s3-media1.fl.yelpcdn.com/bphoto/7r84nhf-nzysspJXYeNlrQ/o.jpg,False,https://www.yelp.com/biz/1480-hk-caf%C3%A9-queens?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,21,3.0,Hong Kong Style Cafe,,,(718) 819-8100,23119.270741617605,40.77224115899256,-73.7344315,25505 Northern Blvd,,,Queens,11362,US,NY,"25505 Northern Blvd, Queens, NY 11362",2024-03-06,Chicken Wings,"New York, NY",best_match,hot_and_new,Hong Kong Style Cafe,,,,11-50,Northeast Queens
lre0QHrgZRoVfgjXuScvXg,Tandoori Pizza,https://s3-media3.fl.yelpcdn.com/bphoto/muyGwz2xqlirZlMaJnVDQQ/o.jpg,False,https://www.yelp.com/biz/tandoori-pizza-queens?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,2,5.0,"Pizza, Indian, Italian","delivery, pickup",,(347) 426-4012,23202.76270859411,40.72579542514404,-73.7203025,247-25 Jericho Turnpike,,,Queens,11426,US,NY,"247-25 Jericho Turnpike, Queens, NY 11426",2024-03-06,Chicken Wings,"New York, NY",best_match,hot_and_new,Pizza, Indian, Italian,,0-10,Southeast Queens
K7ANnFEhcd6rBS0dXyY_ew,Avenue Pub,https://s3-media2.fl.yelpcdn.com/bphoto/h6pQafLiS2CLlIV0itMj3Q/o.jpg,False,https://www.yelp.com/biz/avenue-pub-maplewood-2?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,14,3.4,"Burgers, Pubs, Sandwiches",,,(973) 320-9364,22945.40319634397,40.7214403,-74.26571468409567,1790 Springfield Ave,,,Maplewood,07040,US,NJ,"1790 Springfield Ave, Maplewood, NJ 07040",2024-03-06,Chicken Wings,"New York, NY",best_match,hot_and_new,Burgers, Pubs, Sandwiches,,11-50,
exwGQAcKSA2dioHnFMDcgw,Sofia's Taqueria Old Bridge,https://s3-media3.fl.yelpcdn.com/bphoto/DqoUKcecTXk0oaNqsialuQ/o.jpg,False,https://www.yelp.com/biz/sofias-taqueria-old-bridge-old-bridge?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,62,3.4,"Mexican, Empanadas, Breakfast & Brunch","delivery, pickup",,(732) 860-2020,43183.96509481021,40.3988,-74.30796,3030 US-9,,,Old Bridge,08857,US,NJ,"3030 US-9, Old Bridge, NJ 08857",2024-03-06,Chicken Wings,"New York, NY",best_match,hot_and_new,Mexican, Empanadas, Breakfast & Brunch,,51-100,
gg5J-_0P_CB2mOSIU_DPnQ,Lemak Malaysian,https://s3-media1.fl.yelpcdn.com/bphoto/llCjtRrRGxFcRc0RjjQvcQ/o.jpg,False,https://www.yelp.com/biz/lemak-malaysian-scarsdale-2?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,9,4.0,Malaysian,"delivery, pickup",,(914) 574-5280,34963.293025531035,40.98724000000001,-73.8098861339678,62 Garth Rd,,,Scarsdale,10583,US,NY,"62 Garth Rd, Scarsdale, NY 10583",2024-03-06,Chicken Wings,"New York, NY",best_match,hot_and_new,Malaysian,,,,0-10,
mFi5t4lbnJEIWpoaYjyg9g,Casa Calaveras,https://s3-media4.fl.yelpcdn.com/bphoto/bhb6USiOIGQd6lbydHOQHw/o.jpg,False,https://www.yelp.com/biz/casa-calaveras-middletown-township?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,16,2.8,"Mexican, Bars",,,(732) 671-3243,35004.046926994175,40.40859231721047,-74.1321952697963,1864 NJ-35,,,Middletown Township,07748,US,NJ,"1864 NJ-35, Middletown Township, NJ 07748",2024-03-06,Chicken Wings,"New York, NY",best_match,hot_and_new,Mexican, Bars,,,11-50,
V58g7E1AHkuTchTVyLQuYQ,Saigon Grill & Bar,https://s3-media3.fl.yelpcdn.com/bphoto/4BPuCV0MrokHauyUQo3j5g/o.jpg,False,https://www.yelp.com/biz/saigon-grill-and-bar-brooklyn-3?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,300,4.2,"Vietnamese, Asian Fusion","pickup, delivery",$$,(718) 338-8886,11007.438427911506,40.61883,-73.93099,4521 Ave N,,,Brooklyn,11234,US,NY,"4521 Ave N, Brooklyn, NY 11234",2024-03-06,Sushi,"New York, NY",best_match,,Vietnamese, Asian Fusion,,2.0,201-500,Canarsie and Flatlands
pNe8ZCkGTe4cXfKdOF7kYQ,Ise Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/S5SGXwZfHG8Esw2x9-CF4A/o.jpg,False,https://www.yelp.com/biz/ise-restaurant-new-york-3?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,658,4.4,"Japanese, Sushi Bars","restaurant_reservation, pickup, delivery",$$,(212) 228-4152,2654.657529899308,40.7291024,-73.9900618,63 Cooper Sq,,,New York,10003,US,NY,"63 Cooper Sq, New York, NY 10003",2024-03-06,Sushi,"New York, NY",best_match,,Japanese, Sushi Bars,,2.0,501-1000,Lower East Side
AudBWxeAr3zHr1ITrTcVpg,Izakaya Fuku,https://s3-media1.fl.yelpcdn.com/bphoto/mVURSCqR6QzJWZmi2CoWbQ/o.jpg,False,https://www.yelp.com/biz/izakaya-fuku-jackson-heights?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,321,4.4,Japanese,"restaurant_reservation, pickup, delivery",$$,(718) 255-1120,9609.341910145966,40.74640809234451,-73.8938844,71-28 Roosevelt Ave,,,Jackson Heights,11372,US,NY,"71-28 Roosevelt Ave, Jackson Heights, NY 11372",2024-03-06,Sushi,"New York, NY",best_match,,Japanese,,,2.0,201-500,West Queens
Exb6scc1mLuhsWrMLJqw9g,Sushi Lab - East Village,https://s3-media3.fl.yelpcdn.com/bphoto/aVyv8gI6HFQYxgzQwic6jA/o.jpg,False,https://www.yelp.com/biz/sushi-lab-east-village-new-york?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,88,4.8,"Japanese, Sushi Bars",,,(212) 665-3737,2810.908024595795,40.729793874721146,-73.9853292,320 East 11th St,,,New York,10003,US,NY,"320 East 11th St, New York, NY 10003",2024-03-06,Sushi,"New York, NY",best_match,,Japanese, Sushi Bars,,,51-100,Lower East Side
FlZ1zdVEKWv7dwqm8Uw8-w,Raku,https://s3-media4.fl.yelpcdn.com/bphoto/GEbZnH1jR4n7D5WOJ3urPg/o.jpg,False,https://www.yelp.com/biz/raku-new-york-7?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,1636,4.5,"Japanese, Noodles","pickup, delivery",$$,(212) 228-1324,2428.0392489129867,40.7264988089246,-73.9866526052356,342 E 6th St,,,New York,10003,US,NY,"342 E 6th St, New York, NY 10003",2024-03-06,Sushi,"New York, NY",best_match,,Japanese, Noodles,,2.0,1001-5000,Lower East Side
v8y7NLCC25KY_lSbcs3UPA,Maison Kintaro,https://s3-media2.fl.yelpcdn.com/bphoto/_tlO87o5rwgt-eS-kgTCCQ/o.jpg,False,https://www.yelp.com/biz/maison-kintaro-new-york-2?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,96,4.4,Japanese,"pickup, delivery",,(315) 230-4533,4706.36891041943,40.74744216355028,-74.00123431589748,401 W 24th St,,,New York,10011,US,NY,"401 W 24th St, New York, NY 10011",2024-03-06,Sushi,"New York, NY",best_match,,Japanese,,,,51-100,Chelsea and Clinton
BPZfuPvSxCfoppU4lPFm0Q,DOMODOMO - New York,https://s3-media1.fl.yelpcdn.com/bphoto/YX89PDM_-aBCL2USyNyhuw/o.jpg,False,https://www.yelp.com/biz/domodomo-new-york-new-york-4?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,1611,4.2,"Japanese, Sushi Bars",delivery,$$$,(646) 707-0301,2584.2825548983697,40.7280299,-74.00167,140 W Houston St,,,New York,10012,US,NY,"140 W Houston St, New York, NY 10012",2024-03-06,Sushi,"New York, NY",best_match,,Japanese, Sushi Bars,,3.0,1001-5000,Greenwich Village and Soho
axqp3pGJXnTLgq2QrPyDyQ,Benemon,https://s3-media3.fl.yelpcdn.com/bphoto/VOJ1AdcBdml8gNlmb5Ey1Q/o.jpg,False,https://www.yelp.com/biz/benemon-new-york?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,726,4.3,"Japanese, Tapas/Small Plates, Cocktail Bars","pickup, delivery",$$,(212) 614-3006,2289.2038585586733,40.72551,-73.98838,108 E 4th St,,,New York,10003,US,NY,"108 E 4th St, New York, NY 10003",2024-03-06,Sushi,"New York, NY",best_match,,Japanese, Tapas/Small Plates, Cocktail Bars,2.0,501-1000,Lower East Side
ZfuZ2byArGq-5j8zX8Afeg,Zest Sushi,https://s3-media1.fl.yelpcdn.com/bphoto/298IMnphPVeb3FVBLcqPRQ/o.jpg,False,https://www.yelp.com/biz/zest-sushi-new-york-3?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,953,4.3,"Sushi Bars, Izakaya","pickup, delivery",$$,(212) 677-3158,1425.2566698018184,40.7178344726563,-73.9899597167969,249 Broome St,,,New York,10002,US,NY,"249 Broome St, New York, NY 10002",2024-03-06,Sushi,"New York, NY",best_match,,Sushi Bars, Izakaya,,2.0,501-1000,Lower East Side
klAhw3xLQi9GF1tf_HnS7w,Izakaya MEW,https://s3-media4.fl.yelpcdn.com/bphoto/-56mpvzUi0nfYADw2uQXhg/o.jpg,False,https://www.yelp.com/biz/izakaya-mew-new-york-3?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,2959,4.3,"Tapas Bars, Sushi Bars, Izakaya","pickup, delivery",$$,(646) 368-9384,5015.952903788343,40.750148,-73.9863203465939,53 W 35th St,,,New York,10001,US,NY,"53 W 35th St, New York, NY 10001",2024-03-06,Sushi,"New York, NY",best_match,,Tapas Bars, Sushi Bars, Izakaya,2.0,1001-5000,Chelsea and Clinton
OLy7CLJGy-5vdQY1VKPrYA,Tsumo Omakase,https://s3-media3.fl.yelpcdn.com/bphoto/BK5p6gkabwub7p_6bavMfg/o.jpg,False,https://www.yelp.com/biz/tsumo-omakase-new-york?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,31,4.5,"Japanese, Sushi Bars",,,(425) 393-1857,4228.071594129948,40.74235444034658,-73.98223525069625,132 E 28th St,,,New York,10016,US,NY,"132 E 28th St, New York, NY 10016",2024-03-06,Sushi,"New York, NY",best_match,,Japanese, Sushi Bars,,,11-50,Gramercy Park and Murray Hill
PjjpgjY_sdawJU1JHbyNTQ,Temakase,https://s3-media2.fl.yelpcdn.com/bphoto/uAoOfIQLT6cDGNGbSNCmJw/o.jpg,False,https://www.yelp.com/biz/temakase-new-york-4?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,716,4.3,Sushi Bars,"pickup, delivery",,(212) 381-1456,2766.79175516524,40.729761,-73.987203,157 2nd Ave,,,New York,10003,US,NY,"157 2nd Ave, New York, NY 10003",2024-03-06,Sushi,"New York, NY",best_match,,Sushi Bars,,,,501-1000,Lower East Side
U7gqQHSRFNYCad3qGLj3yQ,Umami Sushi,https://s3-media1.fl.yelpcdn.com/bphoto/0jXFvza63DTGlUBIcP0hdg/o.jpg,False,https://www.yelp.com/biz/umami-sushi-new-york?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,237,4.4,"Sushi Bars, Japanese","pickup, delivery",$$,(646) 756-4278,3405.9136531952627,40.73571,-74.00044,50 Greenwich Ave,,,New York,10011,US,NY,"50 Greenwich Ave, New York, NY 10011",2024-03-06,Sushi,"New York, NY",best_match,,Sushi Bars, Japanese,,2.0,201-500,Chelsea and Clinton
qEe7nIhPfEL6L0-VYhWRrA,Raku,https://s3-media1.fl.yelpcdn.com/bphoto/uJUyb5gO9Cc5RQbB5BtIjw/o.jpg,False,https://www.yelp.com/biz/raku-new-york-6?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,967,4.5,"Japanese, Noodles","pickup, delivery",$$,(212) 989-4797,2522.033312404088,40.7272479,-74.00253944171621,48 Macdougal St,,,New York,10012,US,NY,"48 Macdougal St, New York, NY 10012",2024-03-06,Sushi,"New York, NY",best_match,,Japanese, Noodles,,2.0,501-1000,Greenwich Village and Soho
j-r95E-S2GUyoR2b6MTqpA,Ozakaya,https://s3-media2.fl.yelpcdn.com/bphoto/iG7S34azk5e9isqpEQY3nw/o.jpg,False,https://www.yelp.com/biz/ozakaya-brooklyn?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,186,4.4,"Izakaya, Sushi Bars","pickup, delivery",,(929) 456-5956,3747.053608302491,40.67807,-73.96851,635 Vanderbilt Ave,,,Brooklyn,11238,US,NY,"635 Vanderbilt Ave, Brooklyn, NY 11238",2024-03-06,Sushi,"New York, NY",best_match,,Izakaya, Sushi Bars,,,101-200,Central Brooklyn
6lUsFj0KCao678o9L7QwUw,Hatsuhana,https://s3-media2.fl.yelpcdn.com/bphoto/BgU4cogcT7JT9raJ59vlwQ/o.jpg,False,https://www.yelp.com/biz/hatsuhana-new-york?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,1561,4.2,"Japanese, Sushi Bars","pickup, delivery",$$$,(212) 355-3345,5920.049431134322,40.75703,-73.97692,17 E 48th St,,,New York,10017,US,NY,"17 E 48th St, New York, NY 10017",2024-03-06,Sushi,"New York, NY",best_match,,Japanese, Sushi Bars,,3.0,1001-5000,Gramercy Park and Murray Hill
eQ4QUGvuHGBzsOrphsVc6A,Kimura,https://s3-media3.fl.yelpcdn.com/bphoto/mljczn7werHwgQX7_cF-rA/o.jpg,False,https://www.yelp.com/biz/kimura-new-york?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,424,4.5,"Japanese, Hot Pot, Sushi Bars","pickup, delivery",$$$,(917) 905-1864,2673.514077019626,40.72904325062745,-73.9882174,31 St Marks Pl,,,New York,10003,US,NY,"31 St Marks Pl, New York, NY 10003",2024-03-06,Sushi,"New York, NY",best_match,,Japanese, Hot Pot, Sushi Bars,3.0,201-500,Lower East Side
iGmQlzlI4g2ky8cogfDpnQ,SUGARFISH | Midtown East,https://s3-media1.fl.yelpcdn.com/bphoto/lBVwhhCXtdJDsFcTiwLGeA/o.jpg,False,https://www.yelp.com/biz/sugarfish-midtown-east-new-york?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,158,4.3,"Sushi Bars, Japanese",,,(917) 985-7726,6160.781566950545,40.7579096,-73.9702782,152 E 53rd St,,,New York,10022,US,NY,"152 E 53rd St, New York, NY 10022",2024-03-06,Sushi,"New York, NY",best_match,,Sushi Bars, Japanese,,,101-200,Gramercy Park and Murray Hill
zGAQqDu0Ak2khVYs9WdQxw,Sushi Nakazawa,https://s3-media2.fl.yelpcdn.com/bphoto/oaWPXbX-O9-duVWn50cyvQ/o.jpg,False,https://www.yelp.com/biz/sushi-nakazawa-new-york?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,1781,4.3,"Japanese, Sushi Bars",,$$$$,(212) 924-2212,3049.663639600052,40.7317465228689,-74.0045493828034,23 Commerce St,,,New York,10014,US,NY,"23 Commerce St, New York, NY 10014",2024-03-06,Sushi,"New York, NY",best_match,,Japanese, Sushi Bars,,4.0,1001-5000,Greenwich Village and Soho
CnDMmAzrNJF64Y8QcelQAQ,Sushi By Bou Chelsea,https://s3-media3.fl.yelpcdn.com/bphoto/BX5Pd1Yf5YGkFF-z-7msPA/o.jpg,False,https://www.yelp.com/biz/sushi-by-bou-chelsea-new-york-2?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,76,4.5,"Sushi Bars, Japanese, Cocktail Bars",restaurant_reservation,,(917) 268-7268,4350.791543779661,40.74453,-73.99556,232 7th Ave,,,New York,10011,US,NY,"232 7th Ave, New York, NY 10011",2024-03-06,Sushi,"New York, NY",best_match,,Sushi Bars, Japanese, Cocktail Bars,,51-100,Chelsea and Clinton
f-vMQ2Mq2BK3JtC1jzFA_A,Blue Ribbon Sushi & Steak,https://s3-media3.fl.yelpcdn.com/bphoto/iU7-ibrX593BETIT4PIYZA/o.jpg,False,https://www.yelp.com/biz/blue-ribbon-sushi-and-steak-new-york?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,17,4.6,"Sushi Bars, Steakhouses, Japanese",,,(347) 929-0404,5074.169165857816,40.75105786311261,-73.99250384384727,Penn 1,,,New York,10119,US,NY,"Penn 1, New York, NY 10119",2024-03-06,Sushi,"New York, NY",best_match,,Sushi Bars, Steakhouses, Japanese,,11-50,
OFfZUS-nu6NDnsWe1B2bUQ,Tonchin,https://s3-media2.fl.yelpcdn.com/bphoto/BgQKNO97PzwQSsvmAKHIkA/o.jpg,False,https://www.yelp.com/biz/tonchin-new-york-2?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,2106,4.4,"Ramen, Cocktail Bars, Chicken Wings","pickup, delivery",$$,(646) 692-9912,5052.538311265594,40.7502727,-73.9844951,13 W 36th St,,,New York,10018,US,NY,"13 W 36th St, New York, NY 10018",2024-03-06,Sushi,"New York, NY",best_match,,Ramen, Cocktail Bars, Chicken Wings,2.0,1001-5000,Chelsea and Clinton
TBp9gdS6xEbSQqffVZ7iag,KazuNori | NoMad,https://s3-media4.fl.yelpcdn.com/bphoto/FjKC8ZesjXfRoIJEp8IeqQ/o.jpg,False,https://www.yelp.com/biz/kazunori-nomad-new-york?adjust_creative=zA0UH-Daa3gI8hoGVgsQqw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zA0UH-Daa3gI8hoGVgsQqw,1500,4.6,"Sushi Bars, Japanese",delivery,$$,(347) 594-5940,4460.538165218128,40.74519,-73.98824,15 W 28th St,,,New York,10001,US,NY,"15 W 28th St, New York, NY 10001",2024-03-06,Sushi,"New York, NY",best_match,,Sushi Bars, Japanese,,2.0,1001-5000,Chelsea and Clinton
